chr	pos	cluster	cp
3	182856609	2	0.712673451745912
3	187982141	1	0.273426862226017
3	188288176	2	0.712673451745912
3	188815436	2	0.712673451745912
3	189736244	2	0.712673451745912
3	191678326	2	0.712673451745912
3	191817672	1	0.273426862226017
3	192754069	2	0.712673451745912
3	193362814	2	0.712673451745912
3	196777669	2	0.712673451745912
4	783267	1	0.273426862226017
4	3388882	2	0.712673451745912
4	5360838	1	0.273426862226017
4	6234496	2	0.712673451745912
4	6962542	2	0.712673451745912
4	7070885	2	0.712673451745912
4	8173683	2	0.712673451745912
4	9133508	1	0.273426862226017
4	10044560	2	0.712673451745912
4	10749681	2	0.712673451745912
4	12724912	2	0.712673451745912
4	13353664	1	0.273426862226017
4	13764957	2	0.712673451745912
4	15041885	1	0.273426862226017
4	18324489	2	0.712673451745912
4	19634295	1	0.273426862226017
4	20215693	1	0.273426862226017
4	20584090	2	0.712673451745912
4	21195657	2	0.712673451745912
4	21838259	2	0.712673451745912
4	23412112	1	0.273426862226017
4	24405577	1	0.273426862226017
4	24531072	1	0.273426862226017
4	24864066	1	0.273426862226017
4	25162942	2	0.712673451745912
4	25279486	2	0.712673451745912
4	25568877	2	0.712673451745912
4	27232328	2	0.712673451745912
4	27601436	2	0.712673451745912
4	28246833	1	0.273426862226017
4	29804035	2	0.712673451745912
4	29937281	2	0.712673451745912
4	29954454	1	0.273426862226017
4	33101885	2	0.712673451745912
4	33129321	2	0.712673451745912
4	33205913	1	0.273426862226017
4	34322510	2	0.712673451745912
4	35832509	2	0.712673451745912
4	36298732	1	0.273426862226017
4	36448044	2	0.712673451745912
4	38674128	1	0.273426862226017
4	40171277	2	0.712673451745912
4	41111245	1	0.273426862226017
4	41119221	2	0.712673451745912
4	41758236	2	0.712673451745912
4	42362359	2	0.712673451745912
4	42644773	2	0.712673451745912
4	42790069	2	0.712673451745912
4	43301610	1	0.273426862226017
4	44115789	2	0.712673451745912
4	44234715	2	0.712673451745912
4	44789286	1	0.273426862226017
4	44806436	2	0.712673451745912
4	44833537	2	0.712673451745912
4	45185117	2	0.712673451745912
4	45401209	2	0.712673451745912
4	45446329	2	0.712673451745912
4	46930442	2	0.712673451745912
4	47997324	2	0.712673451745912
4	48062940	2	0.712673451745912
4	48069471	2	0.712673451745912
4	50538412	2	0.712673451745912
4	51038136	1	0.273426862226017
4	51973038	1	0.273426862226017
4	53201380	2	0.712673451745912
4	54132389	2	0.712673451745912
4	54261586	2	0.712673451745912
4	55087444	2	0.712673451745912
4	55196256	1	0.273426862226017
4	55199681	2	0.712673451745912
4	56911385	1	0.273426862226017
4	57583198	1	0.273426862226017
4	59777543	2	0.712673451745912
4	61179524	2	0.712673451745912
4	61282273	1	0.273426862226017
4	61410255	2	0.712673451745912
4	61608265	2	0.712673451745912
4	62503824	2	0.712673451745912
4	62579252	1	0.273426862226017
4	62695154	2	0.712673451745912
4	63027326	2	0.712673451745912
4	63192510	2	0.712673451745912
4	64373542	2	0.712673451745912
4	64547293	2	0.712673451745912
4	66335218	2	0.712673451745912
4	66909835	1	0.273426862226017
4	66920267	1	0.273426862226017
4	67295342	2	0.712673451745912
4	67582862	2	0.712673451745912
4	68568411	2	0.712673451745912
4	70032524	1	0.273426862226017
4	71396030	1	0.273426862226017
4	72296257	2	0.712673451745912
4	74388544	2	0.712673451745912
4	77638196	2	0.712673451745912
4	77882180	2	0.712673451745912
4	78223477	2	0.712673451745912
4	78599331	2	0.712673451745912
4	79294409	2	0.712673451745912
4	79734235	2	0.712673451745912
4	80747302	2	0.712673451745912
4	82793205	1	0.273426862226017
4	82853345	2	0.712673451745912
4	82963561	2	0.712673451745912
4	84188984	1	0.273426862226017
4	84482814	2	0.712673451745912
4	86931744	2	0.712673451745912
4	87606347	2	0.712673451745912
4	89122611	1	0.273426862226017
4	89209056	2	0.712673451745912
4	89416494	2	0.712673451745912
4	89703526	2	0.712673451745912
4	90420929	2	0.712673451745912
4	90962602	2	0.712673451745912
4	91097493	2	0.712673451745912
4	92030577	1	0.273426862226017
4	92191443	2	0.712673451745912
4	92630439	2	0.712673451745912
4	93057525	2	0.712673451745912
4	93507987	2	0.712673451745912
4	97387676	2	0.712673451745912
4	97856976	2	0.712673451745912
4	97869041	1	0.273426862226017
4	98387150	1	0.273426862226017
4	99196405	1	0.273426862226017
4	99771334	2	0.712673451745912
4	99797479	1	0.273426862226017
4	100188969	1	0.273426862226017
4	100318084	1	0.273426862226017
4	100366547	2	0.712673451745912
4	100602928	2	0.712673451745912
4	101454421	1	0.273426862226017
4	101495659	2	0.712673451745912
4	102144379	2	0.712673451745912
4	102740049	2	0.712673451745912
4	102777981	2	0.712673451745912
4	104300832	2	0.712673451745912
4	106583163	2	0.712673451745912
4	107130225	1	0.273426862226017
4	107827332	1	0.273426862226017
4	108356679	2	0.712673451745912
4	108779139	2	0.712673451745912
4	110119039	2	0.712673451745912
4	110375162	2	0.712673451745912
4	110396650	2	0.712673451745912
4	111340779	1	0.273426862226017
4	111379282	1	0.273426862226017
4	111553387	1	0.273426862226017
4	111889215	2	0.712673451745912
4	112010635	2	0.712673451745912
4	114492776	2	0.712673451745912
4	115240801	2	0.712673451745912
4	116616758	1	0.273426862226017
4	117715997	2	0.712673451745912
4	118036205	2	0.712673451745912
4	119080954	2	0.712673451745912
4	119378578	2	0.712673451745912
4	119929817	1	0.273426862226017
4	120530670	2	0.712673451745912
4	120542785	1	0.273426862226017
4	120734589	1	0.273426862226017
4	123726635	1	0.273426862226017
4	125605979	1	0.273426862226017
4	126947280	1	0.273426862226017
4	129310547	2	0.712673451745912
4	129760469	2	0.712673451745912
4	130027775	2	0.712673451745912
4	131149257	2	0.712673451745912
4	134380257	2	0.712673451745912
4	134797164	1	0.273426862226017
4	135389193	1	0.273426862226017
4	136972383	2	0.712673451745912
4	137102122	2	0.712673451745912
4	137824860	1	0.273426862226017
4	140765873	2	0.712673451745912
4	141079703	2	0.712673451745912
4	141692421	1	0.273426862226017
4	141970253	1	0.273426862226017
4	143252800	2	0.712673451745912
4	143804168	1	0.273426862226017
4	143980825	2	0.712673451745912
4	144827053	2	0.712673451745912
4	145939542	2	0.712673451745912
4	146363863	1	0.273426862226017
4	146572214	2	0.712673451745912
4	148005994	2	0.712673451745912
4	149218101	1	0.273426862226017
4	150050093	1	0.273426862226017
4	150353997	1	0.273426862226017
4	151289820	1	0.273426862226017
4	152551582	2	0.712673451745912
4	152614599	1	0.273426862226017
4	153557668	1	0.273426862226017
4	153648552	2	0.712673451745912
4	154923188	2	0.712673451745912
4	157175597	1	0.273426862226017
4	159151998	1	0.273426862226017
4	161317883	2	0.712673451745912
4	162784575	2	0.712673451745912
4	163220691	2	0.712673451745912
4	164094238	1	0.273426862226017
4	164167100	1	0.273426862226017
4	164456032	2	0.712673451745912
4	165509230	2	0.712673451745912
4	165757315	2	0.712673451745912
4	166089334	2	0.712673451745912
4	166268632	1	0.273426862226017
4	167990483	2	0.712673451745912
4	168475048	1	0.273426862226017
4	168487251	2	0.712673451745912
4	168798569	2	0.712673451745912
4	168988527	1	0.273426862226017
4	169181825	2	0.712673451745912
4	173173388	2	0.712673451745912
4	174157762	1	0.273426862226017
4	174428942	1	0.273426862226017
4	175867331	2	0.712673451745912
4	175976722	2	0.712673451745912
4	177643416	2	0.712673451745912
4	178125131	2	0.712673451745912
4	179750733	1	0.273426862226017
4	179958464	2	0.712673451745912
4	180674265	2	0.712673451745912
4	180738796	1	0.273426862226017
4	181771091	1	0.273426862226017
4	181779522	2	0.712673451745912
4	182678755	2	0.712673451745912
4	182831616	2	0.712673451745912
4	183209992	2	0.712673451745912
4	183451561	1	0.273426862226017
4	183508874	2	0.712673451745912
4	183790837	2	0.712673451745912
4	184560844	2	0.712673451745912
4	184586779	2	0.712673451745912
4	185008196	1	0.273426862226017
4	185052398	2	0.712673451745912
4	186356929	2	0.712673451745912
4	186437654	2	0.712673451745912
4	186503640	2	0.712673451745912
4	186603951	2	0.712673451745912
4	187279605	1	0.273426862226017
4	187292962	2	0.712673451745912
4	189319509	2	0.712673451745912
4	190128045	2	0.712673451745912
5	275857	2	0.712673451745912
5	594074	1	0.273426862226017
5	948769	1	0.273426862226017
5	2377692	1	0.273426862226017
5	2889837	2	0.712673451745912
5	4341034	1	0.273426862226017
5	5581082	1	0.273426862226017
5	6126372	2	0.712673451745912
5	6587958	2	0.712673451745912
5	7407530	2	0.712673451745912
5	8889887	2	0.712673451745912
5	9210198	1	0.273426862226017
5	9521647	2	0.712673451745912
5	9819759	2	0.712673451745912
5	10665710	2	0.712673451745912
5	11291436	1	0.273426862226017
5	13254032	2	0.712673451745912
5	13670048	2	0.712673451745912
5	14358895	1	0.273426862226017
5	14368764	1	0.273426862226017
5	14716788	2	0.712673451745912
5	15727981	2	0.712673451745912
5	16030559	2	0.712673451745912
5	16150520	2	0.712673451745912
5	17475187	1	0.273426862226017
5	18915350	2	0.712673451745912
5	20581944	1	0.273426862226017
5	22563238	1	0.273426862226017
5	24198774	2	0.712673451745912
5	24328626	1	0.273426862226017
5	24990198	2	0.712673451745912
5	25094414	2	0.712673451745912
5	26207285	2	0.712673451745912
5	27778412	2	0.712673451745912
5	27942400	1	0.273426862226017
5	28655874	2	0.712673451745912
5	30145631	2	0.712673451745912
5	31710516	2	0.712673451745912
5	33517578	2	0.712673451745912
5	36041239	2	0.712673451745912
5	38509271	2	0.712673451745912
5	38737970	2	0.712673451745912
5	39254498	1	0.273426862226017
5	39497170	1	0.273426862226017
5	39564279	1	0.273426862226017
5	39586379	2	0.712673451745912
5	40301714	1	0.273426862226017
5	40768574	1	0.273426862226017
5	41020622	2	0.712673451745912
5	45351332	2	0.712673451745912
5	45484192	2	0.712673451745912
5	45929607	2	0.712673451745912
5	48025667	2	0.712673451745912
5	48313605	2	0.712673451745912
5	48554979	2	0.712673451745912
5	50517902	2	0.712673451745912
5	51929548	1	0.273426862226017
5	53097698	2	0.712673451745912
5	53545293	1	0.273426862226017
5	54286465	2	0.712673451745912
5	55263271	2	0.712673451745912
5	56168034	1	0.273426862226017
5	56224855	2	0.712673451745912
5	56715263	1	0.273426862226017
5	56801684	2	0.712673451745912
5	57630402	2	0.712673451745912
5	57785628	2	0.712673451745912
5	61222851	2	0.712673451745912
5	62160420	2	0.712673451745912
5	63078786	2	0.712673451745912
5	63921794	2	0.712673451745912
5	64966838	2	0.712673451745912
5	68521303	1	0.273426862226017
5	68786233	2	0.712673451745912
5	71113827	2	0.712673451745912
5	71125753	2	0.712673451745912
5	72423426	2	0.712673451745912
5	73184060	2	0.712673451745912
5	73358049	2	0.712673451745912
5	74501872	2	0.712673451745912
5	74694383	1	0.273426862226017
5	74971733	1	0.273426862226017
5	75126719	2	0.712673451745912
5	75143346	1	0.273426862226017
5	75359951	2	0.712673451745912
5	75849953	2	0.712673451745912
5	76335861	2	0.712673451745912
5	76877022	2	0.712673451745912
5	77969129	2	0.712673451745912
5	78839178	1	0.273426862226017
5	78985484	2	0.712673451745912
5	82617881	2	0.712673451745912
5	83547073	1	0.273426862226017
5	84327648	2	0.712673451745912
5	85053437	2	0.712673451745912
5	85819770	2	0.712673451745912
5	86084550	1	0.273426862226017
5	88188677	2	0.712673451745912
5	88580396	2	0.712673451745912
5	88611224	2	0.712673451745912
5	88684876	2	0.712673451745912
5	88916610	2	0.712673451745912
5	89820709	1	0.273426862226017
5	91157736	2	0.712673451745912
5	91473962	2	0.712673451745912
5	92022776	2	0.712673451745912
5	93684433	1	0.273426862226017
5	94015849	1	0.273426862226017
5	96466784	2	0.712673451745912
5	96663004	2	0.712673451745912
5	97228278	1	0.273426862226017
5	97883319	1	0.273426862226017
5	98091019	1	0.273426862226017
5	99229278	2	0.712673451745912
5	99239334	1	0.273426862226017
5	101220128	2	0.712673451745912
5	103364451	2	0.712673451745912
5	103675625	2	0.712673451745912
5	103960384	1	0.273426862226017
5	104876175	1	0.273426862226017
5	106021085	2	0.712673451745912
5	106201587	2	0.712673451745912
5	107984941	1	0.273426862226017
5	108246287	1	0.273426862226017
5	108777449	1	0.273426862226017
5	109242948	2	0.712673451745912
5	111445995	2	0.712673451745912
5	111540163	2	0.712673451745912
5	112129052	1	0.273426862226017
5	113190799	2	0.712673451745912
5	113235706	1	0.273426862226017
5	114596363	1	0.273426862226017
5	117279873	2	0.712673451745912
5	118430348	2	0.712673451745912
5	120650711	2	0.712673451745912
5	121576184	2	0.712673451745912
5	121586448	2	0.712673451745912
5	122525086	2	0.712673451745912
5	122745913	2	0.712673451745912
5	123619238	2	0.712673451745912
5	123844194	2	0.712673451745912
5	123933830	2	0.712673451745912
5	124015984	2	0.712673451745912
5	124730855	1	0.273426862226017
5	124849676	1	0.273426862226017
5	125024287	2	0.712673451745912
5	125280935	1	0.273426862226017
5	125677613	2	0.712673451745912
5	125951410	2	0.712673451745912
5	126401517	1	0.273426862226017
5	126435047	1	0.273426862226017
5	127008201	2	0.712673451745912
5	127159545	2	0.712673451745912
5	128396080	1	0.273426862226017
5	129617972	2	0.712673451745912
5	130829986	2	0.712673451745912
5	131317518	2	0.712673451745912
5	133502121	1	0.273426862226017
5	134022702	2	0.712673451745912
5	134517262	1	0.273426862226017
5	135137620	2	0.712673451745912
5	136307702	1	0.273426862226017
5	136715257	2	0.712673451745912
5	138818658	1	0.273426862226017
5	139537530	2	0.712673451745912
5	140665591	2	0.712673451745912
5	140735835	2	0.712673451745912
5	142587621	2	0.712673451745912
5	142870994	2	0.712673451745912
5	143902278	2	0.712673451745912
5	144333687	1	0.273426862226017
5	145000610	2	0.712673451745912
5	145175881	1	0.273426862226017
5	145632593	2	0.712673451745912
5	146765351	2	0.712673451745912
5	147197657	2	0.712673451745912
5	147326773	2	0.712673451745912
5	147407785	2	0.712673451745912
5	148150785	2	0.712673451745912
5	148260011	2	0.712673451745912
5	149156197	2	0.712673451745912
5	149484147	2	0.712673451745912
5	149570508	1	0.273426862226017
5	151800707	2	0.712673451745912
5	152691607	2	0.712673451745912
5	153139792	2	0.712673451745912
5	155103701	2	0.712673451745912
5	157635796	2	0.712673451745912
5	157832780	1	0.273426862226017
5	158220245	2	0.712673451745912
5	158854983	2	0.712673451745912
5	159816750	2	0.712673451745912
5	159971394	1	0.273426862226017
5	161378308	2	0.712673451745912
5	161825960	2	0.712673451745912
5	162172703	2	0.712673451745912
5	165065698	2	0.712673451745912
5	166059456	1	0.273426862226017
5	168032118	2	0.712673451745912
5	168421369	2	0.712673451745912
5	169748243	2	0.712673451745912
5	172003388	2	0.712673451745912
5	172115416	2	0.712673451745912
5	172444632	2	0.712673451745912
5	172874211	1	0.273426862226017
5	173181348	2	0.712673451745912
5	177599200	1	0.273426862226017
5	178349748	1	0.273426862226017
5	178426336	2	0.712673451745912
5	179204835	2	0.712673451745912
5	179219150	1	0.273426862226017
5	179319027	2	0.712673451745912
5	179995661	2	0.712673451745912
6	766623	2	0.712673451745912
6	976536	2	0.712673451745912
6	3549287	2	0.712673451745912
6	4869854	2	0.712673451745912
6	5224517	2	0.712673451745912
6	6052097	1	0.273426862226017
6	7655076	2	0.712673451745912
6	9634007	1	0.273426862226017
6	11635461	2	0.712673451745912
6	13425761	1	0.273426862226017
6	13885117	1	0.273426862226017
6	14851620	2	0.712673451745912
6	15073429	1	0.273426862226017
6	15495163	2	0.712673451745912
6	16425038	2	0.712673451745912
6	18185777	1	0.273426862226017
6	18202594	2	0.712673451745912
6	18798666	2	0.712673451745912
6	18817643	2	0.712673451745912
6	18899128	1	0.273426862226017
6	20393482	1	0.273426862226017
6	22177893	2	0.712673451745912
6	22755357	2	0.712673451745912
6	22830627	2	0.712673451745912
6	22910613	2	0.712673451745912
6	24025531	2	0.712673451745912
6	24190184	1	0.273426862226017
6	24745554	2	0.712673451745912
6	27200670	2	0.712673451745912
6	28175439	1	0.273426862226017
6	29670697	2	0.712673451745912
6	29876638	1	0.273426862226017
6	32032820	1	0.273426862226017
6	32497699	1	0.273426862226017
6	32596287	2	0.712673451745912
6	33826902	2	0.712673451745912
6	35426069	2	0.712673451745912
6	35658455	1	0.273426862226017
6	36332603	2	0.712673451745912
6	38863955	1	0.273426862226017
6	39992241	1	0.273426862226017
6	41522208	1	0.273426862226017
6	41725231	2	0.712673451745912
6	42964478	2	0.712673451745912
6	43258370	2	0.712673451745912
6	44091161	2	0.712673451745912
6	44223415	2	0.712673451745912
6	44630984	2	0.712673451745912
6	46276777	2	0.712673451745912
6	46330148	2	0.712673451745912
6	46353252	2	0.712673451745912
6	47072078	1	0.273426862226017
6	48674053	2	0.712673451745912
6	50066777	2	0.712673451745912
6	52075384	1	0.273426862226017
6	52135580	1	0.273426862226017
6	52234661	2	0.712673451745912
6	52249931	1	0.273426862226017
6	53179201	1	0.273426862226017
6	53215714	2	0.712673451745912
6	54227952	2	0.712673451745912
6	54767161	1	0.273426862226017
6	55324899	1	0.273426862226017
6	55421294	2	0.712673451745912
6	56505653	2	0.712673451745912
6	57419636	2	0.712673451745912
6	58890166	1	0.273426862226017
6	59226994	2	0.712673451745912
6	61831663	2	0.712673451745912
6	62085318	1	0.273426862226017
6	63385985	2	0.712673451745912
6	63475126	2	0.712673451745912
6	66226150	2	0.712673451745912
6	67177886	1	0.273426862226017
6	67507433	2	0.712673451745912
6	68813453	2	0.712673451745912
6	69019507	2	0.712673451745912
6	70140808	2	0.712673451745912
6	71855830	2	0.712673451745912
6	73417167	2	0.712673451745912
6	74354445	2	0.712673451745912
6	74600623	1	0.273426862226017
6	76946233	2	0.712673451745912
6	79067448	2	0.712673451745912
6	79728598	2	0.712673451745912
6	79919128	2	0.712673451745912
6	80017030	2	0.712673451745912
6	80434737	2	0.712673451745912
6	80629704	2	0.712673451745912
6	80989415	2	0.712673451745912
6	81162800	2	0.712673451745912
6	81517002	1	0.273426862226017
6	81619163	2	0.712673451745912
6	82349092	2	0.712673451745912
6	84161773	2	0.712673451745912
6	84681549	2	0.712673451745912
6	85202295	2	0.712673451745912
6	86183417	1	0.273426862226017
6	86303767	2	0.712673451745912
6	87549520	1	0.273426862226017
6	87939355	2	0.712673451745912
6	87989869	2	0.712673451745912
6	88800239	2	0.712673451745912
6	89738143	2	0.712673451745912
6	90219063	2	0.712673451745912
6	90520002	1	0.273426862226017
6	90894434	2	0.712673451745912
6	93705816	2	0.712673451745912
6	93995088	2	0.712673451745912
6	94259881	2	0.712673451745912
6	94856831	2	0.712673451745912
6	94972197	2	0.712673451745912
6	95907133	2	0.712673451745912
6	96743220	2	0.712673451745912
6	97259069	1	0.273426862226017
6	98633688	2	0.712673451745912
6	100318307	1	0.273426862226017
6	102096555	2	0.712673451745912
6	102539044	2	0.712673451745912
6	103218340	2	0.712673451745912
6	103434936	1	0.273426862226017
6	103440342	1	0.273426862226017
6	106342601	2	0.712673451745912
6	107143663	2	0.712673451745912
6	107536579	2	0.712673451745912
6	109398572	1	0.273426862226017
6	109800773	2	0.712673451745912
6	110105844	2	0.712673451745912
6	110613829	2	0.712673451745912
6	110685371	2	0.712673451745912
6	111076340	2	0.712673451745912
6	111127402	1	0.273426862226017
6	111584540	1	0.273426862226017
6	112696903	1	0.273426862226017
6	113334504	2	0.712673451745912
6	113591666	2	0.712673451745912
6	114176926	2	0.712673451745912
6	114632164	2	0.712673451745912
6	115967458	2	0.712673451745912
6	116249530	1	0.273426862226017
6	118943023	2	0.712673451745912
6	119034513	2	0.712673451745912
6	119146783	2	0.712673451745912
6	121856411	1	0.273426862226017
6	123192490	2	0.712673451745912
6	123494718	1	0.273426862226017
6	123730769	1	0.273426862226017
6	123749723	1	0.273426862226017
6	123783902	2	0.712673451745912
6	123907058	2	0.712673451745912
6	123950624	2	0.712673451745912
6	124024322	1	0.273426862226017
6	124552875	1	0.273426862226017
6	125021657	1	0.273426862226017
6	125875045	1	0.273426862226017
6	126833680	2	0.712673451745912
6	126839071	1	0.273426862226017
6	127805913	2	0.712673451745912
6	128325159	2	0.712673451745912
6	128469083	1	0.273426862226017
6	128779618	2	0.712673451745912
6	129135980	2	0.712673451745912
6	130681274	2	0.712673451745912
6	133372748	1	0.273426862226017
6	133497497	1	0.273426862226017
6	135581481	2	0.712673451745912
6	137747403	2	0.712673451745912
6	138282505	2	0.712673451745912
6	138939337	2	0.712673451745912
6	139352273	1	0.273426862226017
6	140263170	1	0.273426862226017
6	140278053	1	0.273426862226017
6	140519417	1	0.273426862226017
6	143950639	1	0.273426862226017
6	144187926	2	0.712673451745912
6	144607050	2	0.712673451745912
6	145126626	2	0.712673451745912
6	145494455	1	0.273426862226017
6	145519337	2	0.712673451745912
6	145770944	2	0.712673451745912
6	145844493	2	0.712673451745912
6	146296001	2	0.712673451745912
6	146823880	2	0.712673451745912
6	146839074	2	0.712673451745912
6	146882732	2	0.712673451745912
6	147167608	1	0.273426862226017
6	147533009	2	0.712673451745912
6	149823844	2	0.712673451745912
6	150830737	2	0.712673451745912
6	151250766	2	0.712673451745912
6	151995745	1	0.273426862226017
6	153075332	2	0.712673451745912
6	154683430	1	0.273426862226017
6	155896057	2	0.712673451745912
6	156858695	2	0.712673451745912
6	160377429	2	0.712673451745912
6	160411150	2	0.712673451745912
6	160780965	2	0.712673451745912
6	161396862	2	0.712673451745912
6	161629194	2	0.712673451745912
6	161839126	2	0.712673451745912
6	162759184	2	0.712673451745912
6	163136893	2	0.712673451745912
6	163790734	1	0.273426862226017
6	163971273	2	0.712673451745912
6	165231361	2	0.712673451745912
6	166120229	1	0.273426862226017
6	167625737	2	0.712673451745912
6	167664107	1	0.273426862226017
6	167665601	2	0.712673451745912
6	167826707	1	0.273426862226017
6	168889831	2	0.712673451745912
6	169051186	2	0.712673451745912
6	170843399	2	0.712673451745912
7	1744907	1	0.273426862226017
7	1949647	2	0.712673451745912
7	2359344	1	0.273426862226017
7	2477113	1	0.273426862226017
7	2557432	2	0.712673451745912
7	3765008	2	0.712673451745912
7	4743600	1	0.273426862226017
7	5415269	1	0.273426862226017
7	6992945	2	0.712673451745912
7	8647171	1	0.273426862226017
7	10580421	2	0.712673451745912
7	12622149	1	0.273426862226017
7	12781707	2	0.712673451745912
7	13085456	2	0.712673451745912
7	13219759	2	0.712673451745912
7	13680661	1	0.273426862226017
7	14023894	1	0.273426862226017
7	14612539	1	0.273426862226017
7	14941015	1	0.273426862226017
7	16262630	2	0.712673451745912
7	16917039	2	0.712673451745912
7	17485134	2	0.712673451745912
7	17506795	1	0.273426862226017
7	18286468	2	0.712673451745912
7	20514006	1	0.273426862226017
7	20923025	1	0.273426862226017
7	27450371	2	0.712673451745912
7	28939536	2	0.712673451745912
7	28941749	2	0.712673451745912
7	30058043	2	0.712673451745912
7	31186343	1	0.273426862226017
7	31395970	2	0.712673451745912
7	32593413	1	0.273426862226017
7	34059363	1	0.273426862226017
7	37604870	2	0.712673451745912
7	38967553	2	0.712673451745912
7	39905240	1	0.273426862226017
7	40961408	2	0.712673451745912
7	41299440	1	0.273426862226017
7	42412745	2	0.712673451745912
7	42991865	2	0.712673451745912
7	43317060	2	0.712673451745912
7	43616737	1	0.273426862226017
7	45356302	2	0.712673451745912
7	45906136	1	0.273426862226017
7	47250922	1	0.273426862226017
7	47503254	2	0.712673451745912
7	48242833	2	0.712673451745912
7	48980125	2	0.712673451745912
7	49685936	1	0.273426862226017
7	50418904	1	0.273426862226017
7	51405158	1	0.273426862226017
7	52618550	2	0.712673451745912
7	54645635	1	0.273426862226017
7	56542376	2	0.712673451745912
7	56569329	2	0.712673451745912
7	57296248	1	0.273426862226017
7	57662224	2	0.712673451745912
7	57932206	2	0.712673451745912
7	58122726	2	0.712673451745912
7	58297321	1	0.273426862226017
7	61091407	2	0.712673451745912
7	63894981	1	0.273426862226017
7	65039861	1	0.273426862226017
7	65341938	1	0.273426862226017
7	65578979	2	0.712673451745912
7	66033636	2	0.712673451745912
7	66092744	1	0.273426862226017
7	68207567	1	0.273426862226017
7	68425374	2	0.712673451745912
7	68584914	2	0.712673451745912
7	68941900	1	0.273426862226017
7	69667064	2	0.712673451745912
7	71739299	1	0.273426862226017
7	73876847	2	0.712673451745912
7	74663504	1	0.273426862226017
7	75034530	2	0.712673451745912
7	76347425	2	0.712673451745912
7	77184214	2	0.712673451745912
7	78683882	2	0.712673451745912
7	79171939	2	0.712673451745912
7	79624272	2	0.712673451745912
7	79989681	2	0.712673451745912
7	79996248	1	0.273426862226017
7	80290277	2	0.712673451745912
7	80698704	1	0.273426862226017
7	81082170	2	0.712673451745912
7	82979097	1	0.273426862226017
7	83215996	1	0.273426862226017
7	83870611	1	0.273426862226017
7	84273195	2	0.712673451745912
7	85617317	2	0.712673451745912
7	87023196	1	0.273426862226017
7	87045818	2	0.712673451745912
7	87293483	1	0.273426862226017
7	87971355	1	0.273426862226017
7	88612939	2	0.712673451745912
7	89434303	1	0.273426862226017
7	90391784	2	0.712673451745912
7	90911248	1	0.273426862226017
7	90912358	2	0.712673451745912
7	91313817	2	0.712673451745912
7	91747470	2	0.712673451745912
7	92622313	2	0.712673451745912
7	93823831	1	0.273426862226017
7	94015930	2	0.712673451745912
7	95022317	2	0.712673451745912
7	96110129	1	0.273426862226017
7	97549210	1	0.273426862226017
7	97752505	2	0.712673451745912
7	98272597	2	0.712673451745912
7	100911353	2	0.712673451745912
7	101545161	1	0.273426862226017
7	102695217	2	0.712673451745912
7	105398413	2	0.712673451745912
7	105771984	2	0.712673451745912
7	110046832	2	0.712673451745912
7	110888407	2	0.712673451745912
7	111206853	2	0.712673451745912
7	111425705	2	0.712673451745912
7	112524663	1	0.273426862226017
7	114554711	2	0.712673451745912
7	115969886	1	0.273426862226017
7	116159252	2	0.712673451745912
7	116198533	2	0.712673451745912
7	116975731	2	0.712673451745912
7	117126877	2	0.712673451745912
7	117336018	2	0.712673451745912
7	117653233	1	0.273426862226017
7	117654251	2	0.712673451745912
7	117667098	2	0.712673451745912
7	118524111	2	0.712673451745912
7	118597445	1	0.273426862226017
7	118669219	1	0.273426862226017
7	118774840	2	0.712673451745912
7	119747631	1	0.273426862226017
7	120328351	2	0.712673451745912
7	121654157	1	0.273426862226017
7	122110986	2	0.712673451745912
7	122318395	2	0.712673451745912
7	122668578	1	0.273426862226017
7	125243940	2	0.712673451745912
7	125875019	1	0.273426862226017
7	127187064	2	0.712673451745912
7	127802454	1	0.273426862226017
7	130011125	1	0.273426862226017
7	130656271	2	0.712673451745912
7	131283991	2	0.712673451745912
7	132589962	1	0.273426862226017
7	133144068	2	0.712673451745912
7	133660267	2	0.712673451745912
7	134212777	2	0.712673451745912
7	135211982	2	0.712673451745912
7	136515501	2	0.712673451745912
7	136558622	2	0.712673451745912
7	137061968	2	0.712673451745912
7	137171521	2	0.712673451745912
7	137496478	2	0.712673451745912
7	138300558	1	0.273426862226017
7	138821147	2	0.712673451745912
7	139319525	2	0.712673451745912
7	140883832	2	0.712673451745912
7	141426995	1	0.273426862226017
7	141610615	2	0.712673451745912
7	141870884	2	0.712673451745912
7	142023954	1	0.273426862226017
7	143433154	2	0.712673451745912
7	143898353	2	0.712673451745912
7	144287998	2	0.712673451745912
7	144551232	2	0.712673451745912
7	145953200	2	0.712673451745912
7	146769805	1	0.273426862226017
7	147091910	1	0.273426862226017
7	147876900	2	0.712673451745912
7	148733306	2	0.712673451745912
7	148757580	2	0.712673451745912
7	149571062	2	0.712673451745912
7	150050298	2	0.712673451745912
7	150571572	2	0.712673451745912
7	151188602	1	0.273426862226017
7	152196683	2	0.712673451745912
7	152841069	2	0.712673451745912
7	153390492	2	0.712673451745912
7	153842570	2	0.712673451745912
7	154869624	2	0.712673451745912
7	155539111	2	0.712673451745912
7	156096734	1	0.273426862226017
7	158071204	1	0.273426862226017
8	116426	1	0.273426862226017
8	444838	2	0.712673451745912
8	1126232	2	0.712673451745912
8	1747816	2	0.712673451745912
8	1815008	1	0.273426862226017
